case_number,date,time,offense_type,location,arrest_info,offense_category,latitude,longitude,formatted_address,google_maps_uri,place_types,location_interpretation
25-80113,2/18/2025,27,Burglary - From motor vehicle (F),218 WEBSTER ST,,Vehicle Crime,37.4515336,-122.16151,"218 Webster St, Palo Alto, CA 94301, USA",https://maps.google.com/?cid=15682935997986372449,street_address,street_address_or_premise
25-00698,2/18/2025,915,Suspicious Circumstances,275 FOREST AVE,,Public Order/Disturbance,37.4442196,-122.15960210000001,"275 Forest Ave, Palo Alto, CA 94301, USA",https://maps.google.com/?cid=95238810619628067,"subpremise,street_address",street_address_or_premise
25-00702,2/18/2025,1118,Public hazard vehicle,1000 AMARILLO AVE,,Vehicle Crime,37.440917500000005,-122.12257409999998,"1000 Amarillo Ave, Palo Alto, CA 94303, USA","https://maps.google.com/?q=1000+Amarillo+Ave,+Palo+Alto,+CA+94303,+USA&ftid=0x808fba5367c61e8f:0x3e599a343ec89980",street_address,street_address_or_premise
25-00701,2/18/2025,1120,Suspicious Circumstances,271 UNIVERSITY AVE,,Public Order/Disturbance,37.4458001,-122.16213679999998,"271 University Ave, Palo Alto, CA 94301, USA",https://maps.google.com/?cid=13062018816871032710,"premise,street_address",street_address_or_premise
25-80114,2/18/2025,1209,Grand theft:money/labor/property - Motor vehicle parts/accessories (F),846 BOYCE AVE,,Vehicle Crime,37.450174,-122.1501131,"846 Boyce Ave, Palo Alto, CA 94301, USA",https://maps.google.com/?cid=7206513828616109415,"premise,street_address",street_address_or_premise
25-80115,2/18/2025,1622,Lost Property,650 ADDISON AVE,,Administrative/Other,37.4459643,-122.1508148,"650 Addison Ave, Palo Alto, CA 94301, USA",https://maps.google.com/?cid=5219294379775897708,"premise,street_address",street_address_or_premise
25-00714,2/19/2025,454,Medical Assist,95 UNIVERSITY AVE,,Administrative/Other,37.4434368,-122.1651672,"95 University Ave, Palo Alto, CA 94301, USA",https://maps.google.com/?cid=3689665010728101625,"premise,street_address",street_address_or_premise
25-00716,2/19/2025,851,Stored vehicle (expired veh registration),520 WEBSTER ST,,Administrative/Other,37.4492396,-122.1577428,"520 Webster St, Palo Alto, CA 94301, USA",https://maps.google.com/?cid=3663014616781112621,"subpremise,street_address",street_address_or_premise
25-00718,2/19/2025,1106,Stored vehicle (expired veh registration),500 ARASTRADERO RD,,Administrative/Other,37.4103973,-122.12342299999999,"500 Arastradero Rd, Palo Alto, CA 94306, USA","https://maps.google.com/?q=500+Arastradero+Rd,+Palo+Alto,+CA+94306,+USA&ftid=0x808fba7c79b38ae9:0x281f648044a19fae",street_address,street_address_or_premise
25-00719,2/19/2025,1203,Stored vehicle (expired veh registration),4200 MCKELLAR LN,,Administrative/Other,37.4092431,-122.1241302,"4200 McKellar Ln, Palo Alto, CA 94306, USA","https://maps.google.com/?q=4200+McKellar+Ln,+Palo+Alto,+CA+94306,+USA&ftid=0x808fba7c088912e7:0x95d50266c3e8fe34",street_address,street_address_or_premise
25-00721,2/19/2025,1403,Battery on person - Simple (M),500 PASTEUR DR,,Violent/Person Crime,37.434602399999996,-122.17696519999998,"500 Pasteur Dr, Palo Alto, CA 94304, USA",https://maps.google.com/?cid=7870408019152859907,street_address,street_address_or_premise
25-00726,2/19/2025,1804,Inflict corporal injury on spouse/cohabitant/datng relatnshp - Aggravated (F),ALMA VILLAGE CIR,,Violent/Person Crime,37.4192546,-122.1245491,"Alma Village Cir, Palo Alto, CA 94306, USA",https://maps.google.com/?cid=10369097099372570019,route,route
25-00725,2/19/2025,1819,Vehicle Accident/Injury,EL CAMINO REAL/SAND HILL RD,,Traffic Incidents,37.446255099999995,-122.17106659999999,"Sand Hill Rd & El Camino Real, Palo Alto, CA 94304, USA","https://maps.google.com/?q=Sand+Hill+Rd+%26+El+Camino+Real,+Palo+Alto,+CA+94304,+USA&ftid=0x808fbb3588ed2083:0xacdcefffd745805",intersection,intersection
25-00729,2/19/2025,2041,Viol crt ord dom violence (M),ALMA ST,,Violent/Person Crime,37.4332845,-122.1478632,"Alma St, Palo Alto, CA, USA","https://maps.google.com/?q=Alma+St,+Palo+Alto,+CA,+USA&ftid=0x808fbaf07bbdb5bd:0xa6fcf912847c6e99",route,route
25-00731,2/19/2025,2203,Vehicle Accident/Injury,ARBORETUM RD/QUARRY RD,,Traffic Incidents,37.4405789,-122.173608,"Arboretum &, Sand Hill Rd, Palo Alto, CA 94304, USA",https://maps.google.com/?cid=8450982200004572403,"bus_stop,transit_station,point_of_interest,establishment",specific_place
